id,sequence,task,choices,response,domain,response_type,group
5wXvgX1,4,Some not;dancers;typists/No;boxers;typists,All;dancers;boxers|All;boxers;dancers|Some;dancers;boxers|Some;boxers;dancers|No;dancers;boxers|No;boxers;dancers|Some not;dancers;boxers|Some not;boxers;dancers|NVC,Some not;dancers;boxers,syllogistic,single-choice,b
5wXvgX1,5,All;workers;painters/Some;painters;actors,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|No;workers;actors|No;actors;workers|Some not;workers;actors|Some not;actors;workers|NVC,Some;workers;actors,syllogistic,single-choice,b
5wXvgX1,6,All;counselors;joggers/Some;counselors;riders,All;joggers;riders|All;riders;joggers|Some;joggers;riders|Some;riders;joggers|No;joggers;riders|No;riders;joggers|Some not;joggers;riders|Some not;riders;joggers|NVC,Some;joggers;riders,syllogistic,single-choice,b
5wXvgX1,7,Some not;cooks;mayors/No;cooks;swimmers,All;mayors;swimmers|All;swimmers;mayors|Some;mayors;swimmers|Some;swimmers;mayors|No;mayors;swimmers|No;swimmers;mayors|Some not;mayors;swimmers|Some not;swimmers;mayors|NVC,Some not;mayors;swimmers,syllogistic,single-choice,b
5wXvgX1,8,All;cleaners;painters/Some not;cleaners;auditors,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,Some not;painters;auditors,syllogistic,single-choice,b
5wXvgX1,9,Some;tellers;climbers/All;doctors;climbers,All;tellers;doctors|All;doctors;tellers|Some;tellers;doctors|Some;doctors;tellers|No;tellers;doctors|No;doctors;tellers|Some not;tellers;doctors|Some not;doctors;tellers|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,10,Some not;actuaries;boxers/Some not;opticians;boxers,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,11,Some not;barbers;investors/No;jugglers;barbers,All;investors;jugglers|All;jugglers;investors|Some;investors;jugglers|Some;jugglers;investors|No;investors;jugglers|No;jugglers;investors|Some not;investors;jugglers|Some not;jugglers;investors|NVC,Some;jugglers;investors,syllogistic,single-choice,b
5wXvgX1,12,All;chefs;runners/Some not;scientists;runners,All;chefs;scientists|All;scientists;chefs|Some;chefs;scientists|Some;scientists;chefs|No;chefs;scientists|No;scientists;chefs|Some not;chefs;scientists|Some not;scientists;chefs|NVC,Some not;chefs;scientists,syllogistic,single-choice,b
5wXvgX1,13,All;analysts;novelists/All;travelers;analysts,All;novelists;travelers|All;travelers;novelists|Some;novelists;travelers|Some;travelers;novelists|No;novelists;travelers|No;travelers;novelists|Some not;novelists;travelers|Some not;travelers;novelists|NVC,Some;travelers;novelists,syllogistic,single-choice,b
5wXvgX1,14,No;waiters;cashiers/All;cashiers;poets,All;waiters;poets|All;poets;waiters|Some;waiters;poets|Some;poets;waiters|No;waiters;poets|No;poets;waiters|Some not;waiters;poets|Some not;poets;waiters|NVC,No;waiters;poets,syllogistic,single-choice,b
5wXvgX1,15,Some;fencers;engineers/All;engineers;campers,All;fencers;campers|All;campers;fencers|Some;fencers;campers|Some;campers;fencers|No;fencers;campers|No;campers;fencers|Some not;fencers;campers|Some not;campers;fencers|NVC,Some;fencers;campers,syllogistic,single-choice,b
5wXvgX1,16,Some not;plumbers;lifeguards/No;lifeguards;dentists,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|NVC,Some not;dentists;plumbers,syllogistic,single-choice,b
5wXvgX1,17,No;tailors;singers/No;tailors;pilots,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|No;singers;pilots|No;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,18,Some;surfers;planners/Some not;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,Some not;surfers;artists,syllogistic,single-choice,b
5wXvgX1,19,All;counselors;riders/No;joggers;riders,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|No;counselors;joggers|No;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|NVC,No;counselors;joggers,syllogistic,single-choice,b
5wXvgX1,20,Some;poets;miners/Some not;skaters;poets,All;miners;skaters|All;skaters;miners|Some;miners;skaters|Some;skaters;miners|No;miners;skaters|No;skaters;miners|Some not;miners;skaters|Some not;skaters;miners|NVC,Some not;skaters;miners,syllogistic,single-choice,b
5wXvgX1,21,All;divers;carpenters/Some not;linguists;divers,All;carpenters;linguists|All;linguists;carpenters|Some;carpenters;linguists|Some;linguists;carpenters|No;carpenters;linguists|No;linguists;carpenters|Some not;carpenters;linguists|Some not;linguists;carpenters|NVC,Some not;linguists;carpenters,syllogistic,single-choice,b
5wXvgX1,22,Some not;waiters;poets/All;poets;cashiers,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|NVC,Some not;waiters;cashiers,syllogistic,single-choice,b
5wXvgX1,23,All;agents;secretaries/No;brokers;agents,All;secretaries;brokers|All;brokers;secretaries|Some;secretaries;brokers|Some;brokers;secretaries|No;secretaries;brokers|No;brokers;secretaries|Some not;secretaries;brokers|Some not;brokers;secretaries|NVC,No;secretaries;brokers,syllogistic,single-choice,b
5wXvgX1,24,Some;dentists;lifeguards/Some;lifeguards;plumbers,All;dentists;plumbers|All;plumbers;dentists|Some;dentists;plumbers|Some;plumbers;dentists|No;dentists;plumbers|No;plumbers;dentists|Some not;dentists;plumbers|Some not;plumbers;dentists|NVC,Some;plumbers;dentists,syllogistic,single-choice,b
5wXvgX1,25,No;clerks;managers/All;clerks;models,All;managers;models|All;models;managers|Some;managers;models|Some;models;managers|No;managers;models|No;models;managers|Some not;managers;models|Some not;models;managers|NVC,Some not;managers;models,syllogistic,single-choice,b
5wXvgX1,26,Some;managers;models/No;models;clerks,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,Some not;managers;clerks,syllogistic,single-choice,b
5wXvgX1,27,No;skaters;therapists/No;climbers;therapists,All;skaters;climbers|All;climbers;skaters|Some;skaters;climbers|Some;climbers;skaters|No;skaters;climbers|No;climbers;skaters|Some not;skaters;climbers|Some not;climbers;skaters|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,28,No;golfers;teachers/No;teachers;bankers,All;golfers;bankers|All;bankers;golfers|Some;golfers;bankers|Some;bankers;golfers|No;golfers;bankers|No;bankers;golfers|Some not;golfers;bankers|Some not;bankers;golfers|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,29,Some;nurses;actors/Some;nurses;drillers,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|No;actors;drillers|No;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|NVC,Some;actors;drillers,syllogistic,single-choice,b
5wXvgX1,30,All;skaters;climbers/Some not;climbers;therapists,All;skaters;therapists|All;therapists;skaters|Some;skaters;therapists|Some;therapists;skaters|No;skaters;therapists|No;therapists;skaters|Some not;skaters;therapists|Some not;therapists;skaters|NVC,Some;skaters;therapists,syllogistic,single-choice,b
5wXvgX1,31,Some not;secretaries;brokers/Some not;brokers;agents,All;secretaries;agents|All;agents;secretaries|Some;secretaries;agents|Some;agents;secretaries|No;secretaries;agents|No;agents;secretaries|Some not;secretaries;agents|Some not;agents;secretaries|NVC,Some not;agents;secretaries,syllogistic,single-choice,b
5wXvgX1,32,No;editors;soldiers/All;florists;soldiers,All;editors;florists|All;florists;editors|Some;editors;florists|Some;florists;editors|No;editors;florists|No;florists;editors|Some not;editors;florists|Some not;florists;editors|NVC,No;editors;florists,syllogistic,single-choice,b
5wXvgX1,33,Some not;singers;pilots/All;singers;tailors,All;pilots;tailors|All;tailors;pilots|Some;pilots;tailors|Some;tailors;pilots|No;pilots;tailors|No;tailors;pilots|Some not;pilots;tailors|Some not;tailors;pilots|NVC,Some not;tailors;pilots,syllogistic,single-choice,b
5wXvgX1,34,No;packers;butchers/Some not;butchers;tutors,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|No;packers;tutors|No;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|NVC,No;packers;tutors,syllogistic,single-choice,b
5wXvgX1,35,No;painters;workers/Some not;actors;workers,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|No;painters;actors|No;actors;painters|Some not;painters;actors|Some not;actors;painters|NVC,No;painters;actors,syllogistic,single-choice,b
5wXvgX1,36,No;buyers;students/Some;cyclists;buyers,All;students;cyclists|All;cyclists;students|Some;students;cyclists|Some;cyclists;students|No;students;cyclists|No;cyclists;students|Some not;students;cyclists|Some not;cyclists;students|NVC,No;cyclists;students,syllogistic,single-choice,b
5wXvgX1,37,All;barbers;investors/All;investors;jugglers,All;barbers;jugglers|All;jugglers;barbers|Some;barbers;jugglers|Some;jugglers;barbers|No;barbers;jugglers|No;jugglers;barbers|Some not;barbers;jugglers|Some not;jugglers;barbers|NVC,All;barbers;jugglers,syllogistic,single-choice,b
5wXvgX1,38,Some not;tutors;packers/Some not;butchers;tutors,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,Some;packers;butchers,syllogistic,single-choice,b
5wXvgX1,39,Some;chefs;runners/No;chefs;scientists,All;runners;scientists|All;scientists;runners|Some;runners;scientists|Some;scientists;runners|No;runners;scientists|No;scientists;runners|Some not;runners;scientists|Some not;scientists;runners|NVC,Some not;runners;scientists,syllogistic,single-choice,b
5wXvgX1,40,Some;lawyers;athletes/All;lawyers;hunters,All;athletes;hunters|All;hunters;athletes|Some;athletes;hunters|Some;hunters;athletes|No;athletes;hunters|No;hunters;athletes|Some not;athletes;hunters|Some not;hunters;athletes|NVC,Some;athletes;hunters,syllogistic,single-choice,b
5wXvgX1,41,Some;miners;poets/Some not;miners;skaters,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,Some not;skaters;poets,syllogistic,single-choice,b
5wXvgX1,42,Some not;boxers;opticians/Some not;boxers;actuaries,All;opticians;actuaries|All;actuaries;opticians|Some;opticians;actuaries|Some;actuaries;opticians|No;opticians;actuaries|No;actuaries;opticians|Some not;opticians;actuaries|Some not;actuaries;opticians|NVC,Some not;opticians;actuaries,syllogistic,single-choice,b
5wXvgX1,43,No;drivers;writers/Some not;hikers;drivers,All;writers;hikers|All;hikers;writers|Some;writers;hikers|Some;hikers;writers|No;writers;hikers|No;hikers;writers|Some not;writers;hikers|Some not;hikers;writers|NVC,Some not;writers;hikers,syllogistic,single-choice,b
5wXvgX1,44,Some;analysts;novelists/Some;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some;analysts;travelers,syllogistic,single-choice,b
5wXvgX1,45,All;athletes;lawyers/Some;hunters;lawyers,All;athletes;hunters|All;hunters;athletes|Some;athletes;hunters|Some;hunters;athletes|No;athletes;hunters|No;hunters;athletes|Some not;athletes;hunters|Some not;hunters;athletes|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,46,Some not;doctors;climbers/Some;tellers;climbers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|No;doctors;tellers|No;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,47,Some;assistants;scholars/All;farmers;assistants,All;scholars;farmers|All;farmers;scholars|Some;scholars;farmers|Some;farmers;scholars|No;scholars;farmers|No;farmers;scholars|Some not;scholars;farmers|Some not;farmers;scholars|NVC,Some;farmers;scholars,syllogistic,single-choice,b
5wXvgX1,48,No;chemists;potters/All;sailors;chemists,All;potters;sailors|All;sailors;potters|Some;potters;sailors|Some;sailors;potters|No;potters;sailors|No;sailors;potters|Some not;potters;sailors|Some not;sailors;potters|NVC,No;sailors;potters,syllogistic,single-choice,b
5wXvgX1,49,No;architects;designers/Some;designers;trainers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|No;architects;trainers|No;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|NVC,No;architects;trainers,syllogistic,single-choice,b
5wXvgX1,50,Some;mayors;cooks/Some;swimmers;mayors,All;cooks;swimmers|All;swimmers;cooks|Some;cooks;swimmers|Some;swimmers;cooks|No;cooks;swimmers|No;swimmers;cooks|Some not;cooks;swimmers|Some not;swimmers;cooks|NVC,Some;swimmers;cooks,syllogistic,single-choice,b
5wXvgX1,51,Some not;sculptors;bakers/Some;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,Some not;gamblers;sculptors,syllogistic,single-choice,b
5wXvgX1,52,Some not;farmers;scholars/All;assistants;scholars,All;farmers;assistants|All;assistants;farmers|Some;farmers;assistants|Some;assistants;farmers|No;farmers;assistants|No;assistants;farmers|Some not;farmers;assistants|Some not;assistants;farmers|NVC,Some not;farmers;assistants,syllogistic,single-choice,b
5wXvgX1,53,Some not;gamblers;sculptors/Some;gamblers;bakers,All;sculptors;bakers|All;bakers;sculptors|Some;sculptors;bakers|Some;bakers;sculptors|No;sculptors;bakers|No;bakers;sculptors|Some not;sculptors;bakers|Some not;bakers;sculptors|NVC,Some;sculptors;bakers,syllogistic,single-choice,b
5wXvgX1,54,All;nurses;drillers/All;actors;drillers,All;nurses;actors|All;actors;nurses|Some;nurses;actors|Some;actors;nurses|No;nurses;actors|No;actors;nurses|Some not;nurses;actors|Some not;actors;nurses|NVC,NVC,syllogistic,single-choice,b
5wXvgX1,55,All;boxers;dancers/No;boxers;typists,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,No;dancers;typists,syllogistic,single-choice,b
5wXvgX1,56,All;brewers;judges/No;judges;porters,All;brewers;porters|All;porters;brewers|Some;brewers;porters|Some;porters;brewers|No;brewers;porters|No;porters;brewers|Some not;brewers;porters|Some not;porters;brewers|NVC,No;brewers;porters,syllogistic,single-choice,b
5wXvgX1,57,Some not;divers;linguists/All;carpenters;divers,All;linguists;carpenters|All;carpenters;linguists|Some;linguists;carpenters|Some;carpenters;linguists|No;linguists;carpenters|No;carpenters;linguists|Some not;linguists;carpenters|Some not;carpenters;linguists|NVC,Some not;linguists;carpenters,syllogistic,single-choice,b
5wXvgX1,58,Some;engineers;campers/Some not;campers;fencers,All;engineers;fencers|All;fencers;engineers|Some;engineers;fencers|Some;fencers;engineers|No;engineers;fencers|No;fencers;engineers|Some not;engineers;fencers|Some not;fencers;engineers|NVC,Some not;fencers;engineers,syllogistic,single-choice,b
5wXvgX1,59,Some not;florists;editors/Some;soldiers;florists,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|No;editors;soldiers|No;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|NVC,Some not;soldiers;editors,syllogistic,single-choice,b
5wXvgX1,60,No;bankers;teachers/Some;bankers;golfers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|No;teachers;golfers|No;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|NVC,No;teachers;golfers,syllogistic,single-choice,b
5wXvgX1,61,No;judges;brewers/Some not;judges;porters,All;brewers;porters|All;porters;brewers|Some;brewers;porters|Some;porters;brewers|No;brewers;porters|No;porters;brewers|Some not;brewers;porters|Some not;porters;brewers|NVC,Some not;porters;brewers,syllogistic,single-choice,b
5wXvgX1,62,Some;auditors;painters/No;cleaners;auditors,All;painters;cleaners|All;cleaners;painters|Some;painters;cleaners|Some;cleaners;painters|No;painters;cleaners|No;cleaners;painters|Some not;painters;cleaners|Some not;cleaners;painters|NVC,Some not;painters;cleaners,syllogistic,single-choice,b
5wXvgX1,63,No;hikers;drivers/Some;writers;drivers,All;hikers;writers|All;writers;hikers|Some;hikers;writers|Some;writers;hikers|No;hikers;writers|No;writers;hikers|Some not;hikers;writers|Some not;writers;hikers|NVC,No;hikers;writers,syllogistic,single-choice,b
5z9us32,0,Some;assistants;scholars/Some;farmers;scholars,All;assistants;farmers|All;farmers;assistants|Some;assistants;farmers|Some;farmers;assistants|No;assistants;farmers|No;farmers;assistants|Some not;assistants;farmers|Some not;farmers;assistants|NVC,NVC,syllogistic,single-choice,b
5z9us32,1,Some;carpenters;divers/Some not;divers;linguists,All;carpenters;linguists|All;linguists;carpenters|Some;carpenters;linguists|Some;linguists;carpenters|No;carpenters;linguists|No;linguists;carpenters|Some not;carpenters;linguists|Some not;linguists;carpenters|NVC,NVC,syllogistic,single-choice,b
5z9us32,2,Some;trainers;designers/Some not;trainers;architects,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|No;designers;architects|No;architects;designers|Some not;designers;architects|Some not;architects;designers|NVC,NVC,syllogistic,single-choice,b
5z9us32,3,Some not;hikers;drivers/Some not;drivers;writers,All;hikers;writers|All;writers;hikers|Some;hikers;writers|Some;writers;hikers|No;hikers;writers|No;writers;hikers|Some not;hikers;writers|Some not;writers;hikers|NVC,NVC,syllogistic,single-choice,b
5z9us32,4,No;opticians;actuaries/Some;boxers;actuaries,All;opticians;boxers|All;boxers;opticians|Some;opticians;boxers|Some;boxers;opticians|No;opticians;boxers|No;boxers;opticians|Some not;opticians;boxers|Some not;boxers;opticians|NVC,Some not;boxers;opticians,syllogistic,single-choice,b
5z9us32,5,Some not;sculptors;bakers/All;gamblers;bakers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,Some not;gamblers;sculptors,syllogistic,single-choice,b
5z9us32,6,All;lawyers;hunters/Some not;athletes;hunters,All;lawyers;athletes|All;athletes;lawyers|Some;lawyers;athletes|Some;athletes;lawyers|No;lawyers;athletes|No;athletes;lawyers|Some not;lawyers;athletes|Some not;athletes;lawyers|NVC,Some not;athletes;lawyers,syllogistic,single-choice,b
5z9us32,7,Some;golfers;teachers/No;bankers;teachers,All;golfers;bankers|All;bankers;golfers|Some;golfers;bankers|Some;bankers;golfers|No;golfers;bankers|No;bankers;golfers|Some not;golfers;bankers|Some not;bankers;golfers|NVC,Some not;bankers;golfers,syllogistic,single-choice,b
5z9us32,8,Some;drillers;actors/All;actors;nurses,All;drillers;nurses|All;nurses;drillers|Some;drillers;nurses|Some;nurses;drillers|No;drillers;nurses|No;nurses;drillers|Some not;drillers;nurses|Some not;nurses;drillers|NVC,Some;drillers;nurses,syllogistic,single-choice,b
5z9us32,9,All;tailors;singers/No;singers;pilots,All;tailors;pilots|All;pilots;tailors|Some;tailors;pilots|Some;pilots;tailors|No;tailors;pilots|No;pilots;tailors|Some not;tailors;pilots|Some not;pilots;tailors|NVC,No;pilots;tailors,syllogistic,single-choice,b
5z9us32,10,Some not;painters;workers/All;painters;actors,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|No;workers;actors|No;actors;workers|Some not;workers;actors|Some not;actors;workers|NVC,Some not;actors;workers,syllogistic,single-choice,b
5z9us32,11,Some not;architects;trainers/All;trainers;designers,All;architects;designers|All;designers;architects|Some;architects;designers|Some;designers;architects|No;architects;designers|No;designers;architects|Some not;architects;designers|Some not;designers;architects|NVC,Some;designers;architects,syllogistic,single-choice,b
5z9us32,12,No;divers;carpenters/No;linguists;carpenters,All;divers;linguists|All;linguists;divers|Some;divers;linguists|Some;linguists;divers|No;divers;linguists|No;linguists;divers|Some not;divers;linguists|Some not;linguists;divers|NVC,NVC,syllogistic,single-choice,b
5z9us32,13,All;sailors;chemists/No;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,Some not;chemists;potters,syllogistic,single-choice,b
5z9us32,14,Some not;surfers;artists/Some not;planners;surfers,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|No;artists;planners|No;planners;artists|Some not;artists;planners|Some not;planners;artists|NVC,NVC,syllogistic,single-choice,b
5z9us32,15,Some;scientists;runners/Some;scientists;chefs,All;runners;chefs|All;chefs;runners|Some;runners;chefs|Some;chefs;runners|No;runners;chefs|No;chefs;runners|Some not;runners;chefs|Some not;chefs;runners|NVC,NVC,syllogistic,single-choice,b
5z9us32,16,All;climbers;doctors/Some not;doctors;tellers,All;climbers;tellers|All;tellers;climbers|Some;climbers;tellers|Some;tellers;climbers|No;climbers;tellers|No;tellers;climbers|Some not;climbers;tellers|Some not;tellers;climbers|NVC,Some not;climbers;tellers,syllogistic,single-choice,b
5z9us32,17,Some;fencers;campers/Some;engineers;fencers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|No;campers;engineers|No;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|NVC,NVC,syllogistic,single-choice,b
5z9us32,18,Some;butchers;packers/No;butchers;tutors,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|No;packers;tutors|No;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|NVC,Some not;packers;tutors,syllogistic,single-choice,b
5z9us32,19,All;artists;surfers/Some;surfers;planners,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|No;artists;planners|No;planners;artists|Some not;artists;planners|Some not;planners;artists|NVC,Some;artists;planners,syllogistic,single-choice,b
5z9us32,20,No;cleaners;auditors/No;cleaners;painters,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,NVC,syllogistic,single-choice,b
5z9us32,21,No;porters;judges/Some;judges;brewers,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,NVC,syllogistic,single-choice,b
5z9us32,22,All;jugglers;barbers/Some;investors;jugglers,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|No;barbers;investors|No;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|NVC,Some;investors;barbers,syllogistic,single-choice,b
5z9us32,23,Some;butchers;tutors/All;packers;tutors,All;butchers;packers|All;packers;butchers|Some;butchers;packers|Some;packers;butchers|No;butchers;packers|No;packers;butchers|Some not;butchers;packers|Some not;packers;butchers|NVC,NVC,syllogistic,single-choice,b
5z9us32,24,No;judges;porters/Some not;judges;brewers,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,NVC,syllogistic,single-choice,b
5z9us32,25,Some not;skaters;therapists/No;climbers;skaters,All;therapists;climbers|All;climbers;therapists|Some;therapists;climbers|Some;climbers;therapists|No;therapists;climbers|No;climbers;therapists|Some not;therapists;climbers|Some not;climbers;therapists|NVC,NVC,syllogistic,single-choice,b
5z9us32,26,No;therapists;climbers/Some;therapists;skaters,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|No;climbers;skaters|No;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|NVC,Some not;skaters;climbers,syllogistic,single-choice,b
5z9us32,27,Some not;drivers;hikers/No;hikers;writers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|No;drivers;writers|No;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|NVC,Some not;drivers;writers,syllogistic,single-choice,b
5z9us32,28,No;jugglers;investors/No;barbers;jugglers,All;investors;barbers|All;barbers;investors|Some;investors;barbers|Some;barbers;investors|No;investors;barbers|No;barbers;investors|Some not;investors;barbers|Some not;barbers;investors|NVC,NVC,syllogistic,single-choice,b
5z9us32,29,All;clerks;managers/All;models;managers,All;clerks;models|All;models;clerks|Some;clerks;models|Some;models;clerks|No;clerks;models|No;models;clerks|Some not;clerks;models|Some not;models;clerks|NVC,NVC,syllogistic,single-choice,b
5z9us32,30,No;miners;skaters/All;skaters;poets,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,NVC,syllogistic,single-choice,b
5z9us32,31,No;agents;brokers/All;secretaries;brokers,All;agents;secretaries|All;secretaries;agents|Some;agents;secretaries|Some;secretaries;agents|No;agents;secretaries|No;secretaries;agents|Some not;agents;secretaries|Some not;secretaries;agents|NVC,No;secretaries;agents,syllogistic,single-choice,b
5z9us32,32,Some not;cyclists;buyers/All;students;cyclists,All;buyers;students|All;students;buyers|Some;buyers;students|Some;students;buyers|No;buyers;students|No;students;buyers|Some not;buyers;students|Some not;students;buyers|NVC,NVC,syllogistic,single-choice,b
5z9us32,33,Some;riders;joggers/All;counselors;riders,All;joggers;counselors|All;counselors;joggers|Some;joggers;counselors|Some;counselors;joggers|No;joggers;counselors|No;counselors;joggers|Some not;joggers;counselors|Some not;counselors;joggers|NVC,NVC,syllogistic,single-choice,b
5z9us32,34,All;actuaries;boxers/All;opticians;actuaries,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,Some;opticians;boxers,syllogistic,single-choice,b
5z9us32,35,Some;typists;dancers/Some not;boxers;dancers,All;typists;boxers|All;boxers;typists|Some;typists;boxers|Some;boxers;typists|No;typists;boxers|No;boxers;typists|Some not;typists;boxers|Some not;boxers;typists|NVC,NVC,syllogistic,single-choice,b
5z9us32,36,All;poets;waiters/Some not;poets;cashiers,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|NVC,NVC,syllogistic,single-choice,b
5z9us32,37,Some;doctors;climbers/No;climbers;tellers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|No;doctors;tellers|No;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|NVC,Some not;tellers;doctors,syllogistic,single-choice,b
5z9us32,38,All;counselors;riders/No;joggers;riders,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|No;counselors;joggers|No;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|NVC,No;counselors;joggers,syllogistic,single-choice,b
5z9us32,39,All;potters;sailors/All;potters;chemists,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|No;sailors;chemists|No;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|NVC,Some;sailors;chemists,syllogistic,single-choice,b
